state_ut,district,year,murder,rape,kidnapping_abduction,dacoity,robbery,arson,hurt,protection_of_civil_rights_pcr_act,prevention_of_atrocities_poa_act,other_crimes_against_sts
UTTAR PRADESH,KHIRI,2003,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,KUSHI NAGAR,2003,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,LALITPUR,2003,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,LUCKNOW,2003,0,0,0,0,0,0,0,0,0,22
UTTAR PRADESH,MAHARAJGANJ,2003,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,MAHOBA,2003,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,MAINPURI,2003,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,MATHURA,2003,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,MAU,2003,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,MEERUT,2003,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,MIRZAPUR,2003,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,MORADABAD,2003,0,0,0,0,0,0,0,0,0,3
UTTAR PRADESH,MUZAFFARNAGAR,2003,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,PILIBHIT,2003,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,PRATAPGARH,2003,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,RAIBAREILLY,2003,0,0,0,0,0,0,0,0,0,12
UTTAR PRADESH,RAMPUR,2003,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,SAHARANPUR,2003,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,SANT KABIRNAGAR,2003,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,SHAHJAHANPUR,2003,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,SHRAWASTI,2003,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,SIDHARTHNAGAR,2003,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,SITAPUR,2003,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,SONBHADRA,2003,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,ST.RAVIDASNAGAR,2003,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,SULTANPUR,2003,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,UNNAO,2003,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,VARANASI,2003,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,TOTAL,2003,0,0,0,0,0,0,0,0,0,47
UTTARAKHAND,ALMORA,2003,0,0,0,0,0,0,0,0,0,0
UTTARAKHAND,BAGESHWAR,2003,0,0,0,0,0,0,0,0,0,0
UTTARAKHAND,CHAMOLI,2003,0,0,0,0,0,0,0,0,0,0
UTTARAKHAND,CHAMPAWAT,2003,0,0,0,0,0,0,0,0,0,0
UTTARAKHAND,DEHRADUN,2003,0,0,1,0,0,0,0,0,0,0
UTTARAKHAND,HARIDWAR,2003,0,0,0,0,0,0,1,0,0,0
UTTARAKHAND,NAINITAL,2003,0,0,0,0,0,0,0,0,0,0
UTTARAKHAND,PAURI GARHWAL,2003,0,0,0,0,0,0,0,0,0,0
UTTARAKHAND,PITHORAGARH,2003,0,0,0,0,0,0,0,0,1,0
UTTARAKHAND,RUDRA PRAYAG,2003,0,0,0,0,0,0,0,0,0,0
UTTARAKHAND,TEHRI GARHWAL,2003,0,0,0,0,0,0,0,0,0,0
UTTARAKHAND,UDHAMSINGH NAGAR,2003,1,0,1,0,0,0,0,0,0,0
UTTARAKHAND,UTTARKASHI,2003,0,0,0,0,0,0,0,0,0,0
UTTARAKHAND,TOTAL,2003,1,0,2,0,0,0,1,0,1,0
WEST BENGAL,24 PARGANAS NORTH,2003,0,0,0,0,0,0,0,0,0,0
WEST BENGAL,24 PARGANAS SOUTH,2003,0,0,0,0,0,0,0,0,0,0
WEST BENGAL,ASANSOL,2003,0,0,0,0,0,0,0,0,0,0
WEST BENGAL,BANKURA,2003,0,0,0,0,0,0,0,0,1,1
WEST BENGAL,BIRBHUM,2003,0,0,0,0,0,0,0,0,0,0
WEST BENGAL,BURDWAN,2003,0,0,0,0,0,0,0,0,0,0
WEST BENGAL,COOCHBEHAR,2003,0,0,0,0,0,0,0,0,0,0
WEST BENGAL,DAKSHIN DINAJPUR,2003,0,0,0,0,0,0,0,0,0,0
WEST BENGAL,DARJEELING,2003,0,0,0,0,0,0,0,0,0,1
WEST BENGAL,HOOGHLY,2003,0,0,0,0,0,0,0,0,0,0
WEST BENGAL,HOWRAH,2003,0,0,0,0,0,0,0,0,0,0
WEST BENGAL,HOWRAH CITY,2003,0,0,0,0,0,0,0,0,0,0
WEST BENGAL,HOWRAH G.R.P.,2003,0,0,0,0,0,0,0,0,0,0
WEST BENGAL,JALPAIGURI,2003,0,0,0,0,0,0,0,0,0,0
WEST BENGAL,KHARAGPUR G.R.P.,2003,0,0,0,0,0,0,0,0,0,0
WEST BENGAL,KOLKATA,2003,0,0,0,0,0,0,0,0,0,0
WEST BENGAL,MALDA,2003,0,0,0,0,0,0,0,0,0,0
WEST BENGAL,MURSHIDABAD,2003,0,0,0,0,0,0,0,0,0,0
WEST BENGAL,NADIA,2003,0,0,0,0,0,0,0,0,0,0
WEST BENGAL,PASCHIM MIDNAPUR,2003,0,0,0,0,0,0,0,0,0,0
WEST BENGAL,PURAB MIDNAPUR,2003,0,0,0,0,0,0,0,0,0,0
WEST BENGAL,PURULIA,2003,0,0,0,0,0,0,0,0,0,0
WEST BENGAL,SEALDAH G.R.P.,2003,0,0,0,0,0,0,0,0,0,0
WEST BENGAL,SILIGURI G.R.P.,2003,0,0,0,0,0,0,0,0,0,0
WEST BENGAL,UTTAR DINAJPUR,2003,0,0,0,0,0,0,0,0,0,0
WEST BENGAL,TOTAL,2003,0,0,0,0,0,0,0,0,1,2
A & N ISLANDS,ANDAMAN,2003,0,0,1,0,0,0,0,0,0,0
A & N ISLANDS,NICOBAR,2003,0,0,0,0,0,0,0,0,0,0
A & N ISLANDS,TOTAL,2003,0,0,1,0,0,0,0,0,0,0
CHANDIGARH,CHANDIGARH,2003,0,0,0,0,0,0,0,0,0,0
CHANDIGARH,TOTAL,2003,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,D and N HAVELI,2003,2,0,0,0,0,0,2,0,0,19
D & N HAVELI,TOTAL,2003,2,0,0,0,0,0,2,0,0,19
DAMAN & DIU,DAMAN,2003,0,1,0,0,0,0,0,0,0,0
DAMAN & DIU,DIU,2003,0,0,0,0,0,0,0,0,0,0
DAMAN & DIU,TOTAL,2003,0,1,0,0,0,0,0,0,0,0
DELHI,CENTRAL,2003,0,0,0,0,0,0,0,0,0,0
DELHI,EAST,2003,0,0,0,0,0,0,0,0,0,0
DELHI,GRP(RLY),2003,0,0,0,0,0,0,0,0,0,0
DELHI,IGI AIRPORT,2003,0,0,0,0,0,0,0,0,0,0
DELHI,NEW DELHI,2003,0,0,0,0,0,0,0,0,0,0
DELHI,NORTH,2003,0,0,0,0,0,0,0,0,0,0
DELHI,NORTH-EAST,2003,0,0,0,0,0,0,0,0,0,0
DELHI,NORTH-WEST,2003,0,0,0,0,0,0,0,0,0,0
DELHI,SOUTH,2003,0,0,0,0,0,0,0,0,0,0
DELHI,SOUTH-WEST,2003,0,0,0,0,0,0,0,0,0,0
DELHI,STF,2003,0,0,0,0,0,0,0,0,0,0
DELHI,WEST,2003,0,0,0,0,0,0,0,0,0,0
DELHI,TOTAL,2003,0,0,0,0,0,0,0,0,0,0
LAKSHADWEEP,LAKSHADWEEP,2003,0,0,0,0,0,0,0,0,0,0
LAKSHADWEEP,TOTAL,2003,0,0,0,0,0,0,0,0,0,0
PUDUCHERRY,PONDICHERRY,2003,0,0,0,0,0,0,0,0,0,0
PUDUCHERRY,TOTAL,2003,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,ADILABAD,2004,0,3,0,0,0,0,2,0,0,11
ANDHRA PRADESH,ANANTAPUR,2004,0,2,0,0,0,0,8,0,1,5
ANDHRA PRADESH,CHITTOOR,2004,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,CUDDAPAH,2004,0,0,0,0,0,0,3,0,1,0
ANDHRA PRADESH,CYBERABAD,2004,0,3,0,0,0,0,7,0,0,53
ANDHRA PRADESH,EAST GODAVARI,2004,0,1,0,0,0,0,2,0,0,0
ANDHRA PRADESH,GUNTAKAL RLY.,2004,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,GUNTUR,2004,1,1,0,0,0,0,5,0,4,8
ANDHRA PRADESH,HYDERABAD CITY,2004,0,2,0,0,0,0,0,0,2,0
ANDHRA PRADESH,KARIMNAGAR,2004,0,1,1,0,0,0,8,0,18,6
ANDHRA PRADESH,KHAMMAM,2004,3,2,1,0,0,1,6,0,12,22
ANDHRA PRADESH,KRISHNA,2004,0,2,0,0,0,0,3,0,10,10
ANDHRA PRADESH,KURNOOL,2004,0,2,0,0,0,0,2,0,2,7
ANDHRA PRADESH,MAHABOOBNAGAR,2004,3,3,0,0,0,0,2,0,20,12
ANDHRA PRADESH,MEDAK,2004,0,1,0,0,0,0,1,0,2,1
ANDHRA PRADESH,NALGONDA,2004,1,1,0,0,0,0,3,0,21,16
ANDHRA PRADESH,NELLORE,2004,2,1,5,0,0,0,5,3,6,22
ANDHRA PRADESH,NIZAMABAD,2004,0,0,0,0,0,0,2,0,0,17
ANDHRA PRADESH,PRAKASHAM,2004,0,0,0,0,0,0,6,1,1,1
ANDHRA PRADESH,RANGA REDDY,2004,0,0,0,0,0,0,0,0,0,44
ANDHRA PRADESH,SECUNDERABAD RLY.,2004,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,SRIKAKULAM,2004,0,0,0,0,0,0,0,0,3,0
ANDHRA PRADESH,VIJAYAWADA,2004,0,0,2,0,0,0,12,0,0,5
ANDHRA PRADESH,VIJAYAWADA RLY.,2004,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,VISAKHA RURAL,2004,0,2,0,0,0,0,0,0,1,0
ANDHRA PRADESH,VISAKHAPATNAM,2004,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,VIZIANAGARAM,2004,0,1,0,0,0,0,0,0,2,0
ANDHRA PRADESH,WARANGAL,2004,0,5,0,0,0,0,3,0,39,31
ANDHRA PRADESH,WEST GODAVARI,2004,0,1,0,0,0,0,1,0,2,9
ANDHRA PRADESH,TOTAL,2004,10,34,9,0,0,1,81,4,147,280
ARUNACHAL PRADESH,CHANGLANG,2004,1,0,1,0,0,0,1,0,0,8
ARUNACHAL PRADESH,DIBANG VALLEY,2004,0,0,0,0,0,0,0,0,0,1
ARUNACHAL PRADESH,K/KUMEY,2004,0,0,0,0,0,0,0,0,0,1
ARUNACHAL PRADESH,KAMENG EAST,2004,0,0,1,0,0,0,1,0,0,0
ARUNACHAL PRADESH,KAMENG WEST,2004,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,LOHIT,2004,0,2,3,0,0,0,5,0,0,11
ARUNACHAL PRADESH,PAPUM PARE,2004,0,0,2,0,0,0,3,0,0,13
ARUNACHAL PRADESH,SIANG EAST,2004,0,1,0,0,0,0,1,0,0,6
ARUNACHAL PRADESH,SIANG UPPER,2004,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,SIANG WEST,2004,0,0,0,0,0,0,1,0,0,1
ARUNACHAL PRADESH,SUBANSIRI LOWER,2004,0,0,0,0,0,0,3,0,0,1
ARUNACHAL PRADESH,SUBANSIRI UPPER,2004,0,0,0,0,0,0,0,0,0,3
ARUNACHAL PRADESH,TAWANG,2004,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,TIRAP,2004,0,0,0,0,0,0,0,0,0,3
ARUNACHAL PRADESH,UPPER DIBANG VALLEY,2004,1,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,TOTAL,2004,2,3,7,0,0,0,15,0,0,48
ASSAM,BARPETA,2004,0,0,0,0,0,0,0,0,0,0
ASSAM,BONGAIGAON,2004,0,0,0,0,0,0,0,0,0,0
ASSAM,C.I.D.,2004,0,0,0,0,0,0,0,0,0,0
ASSAM,CACHAR,2004,0,0,0,0,0,0,0,0,0,0
ASSAM,DARRANG,2004,0,0,0,0,0,0,0,0,0,0
ASSAM,DHEMAJI,2004,0,0,0,0,0,0,0,0,0,0
ASSAM,DHUBRI,2004,0,0,0,0,0,0,0,0,0,2
ASSAM,DIBRUGARH,2004,0,0,0,0,0,0,0,0,0,0
ASSAM,G.R.P.,2004,0,0,0,0,0,0,0,0,0,0
ASSAM,GOALPARA,2004,0,0,0,0,0,0,0,0,0,0
ASSAM,GOLAGHAT,2004,1,1,0,0,2,0,2,0,0,0
ASSAM,GUWAHATI CITY,2004,0,0,0,0,0,0,0,0,0,0
ASSAM,HAILAKANDI,2004,0,0,0,0,0,0,0,0,0,0
ASSAM,JORHAT,2004,0,0,0,0,0,0,0,0,0,0
ASSAM,KAMRUP,2004,0,0,0,0,0,0,0,0,0,0
ASSAM,KARBI ANGLONG,2004,0,0,0,0,0,0,0,0,0,0
ASSAM,KARIMGANJ,2004,0,0,0,0,0,0,0,0,0,0
ASSAM,KOKRAJHAR,2004,0,0,0,0,0,0,0,0,0,0
ASSAM,LAKHIMPUR,2004,0,0,0,0,0,0,0,0,0,0
ASSAM,MORIGAON,2004,0,0,1,0,0,0,3,0,0,0
ASSAM,N.C.HILLS,2004,0,0,0,0,0,0,0,0,0,0
ASSAM,NAGAON,2004,0,0,0,0,0,0,0,0,0,0
ASSAM,NALBARI,2004,0,0,0,0,0,0,0,0,0,0
ASSAM,R.P.O.,2004,0,0,0,0,0,0,0,0,0,0
ASSAM,SIBSAGAR,2004,0,0,0,0,0,0,0,0,0,0
ASSAM,SONITPUR,2004,0,0,0,0,0,0,0,0,0,0
ASSAM,TINSUKIA,2004,0,0,0,0,0,0,0,0,0,0
ASSAM,TOTAL,2004,1,1,1,0,2,0,5,0,0,2
BIHAR,ARARIA,2004,0,0,0,0,0,0,5,0,7,0
BIHAR,ARWAL,2004,0,0,0,0,0,0,0,0,0,0
BIHAR,AURANGABAD,2004,0,0,0,0,0,0,0,0,0,0
BIHAR,BAGAHA,2004,0,0,0,0,0,0,0,0,0,0
BIHAR,BANKA,2004,0,0,0,0,0,0,0,0,1,1
BIHAR,BEGUSARAI,2004,0,0,0,0,0,0,0,0,0,0
BIHAR,BETTIAH,2004,0,0,0,0,0,0,0,0,0,0
BIHAR,BHABHUA,2004,0,0,0,0,0,0,0,0,0,0
BIHAR,BHAGALPUR,2004,0,0,0,0,0,0,1,0,4,3
BIHAR,BHOJPUR,2004,0,0,0,0,0,0,0,0,0,0
BIHAR,BUXAR,2004,0,0,0,0,0,0,2,0,0,0
BIHAR,DARBHANGA,2004,0,0,0,0,0,0,0,0,0,0
BIHAR,GAYA,2004,0,0,0,0,0,0,0,0,0,0
BIHAR,GOPALGANJ,2004,0,0,0,0,0,0,0,0,0,0
BIHAR,JAMALPUR RLY.,2004,0,0,0,0,0,0,0,0,0,0
BIHAR,JAMUI,2004,0,0,0,0,0,0,0,0,2,0
BIHAR,JEHANABAD,2004,0,0,0,0,0,0,0,0,0,0
BIHAR,KATIHAR,2004,0,0,0,0,0,0,2,0,2,0
BIHAR,KATIHAR RLY.,2004,0,0,0,0,0,0,0,0,0,0
BIHAR,KHAGARIA,2004,0,0,0,0,0,0,0,0,0,0
BIHAR,KISHANGANJ,2004,0,0,0,0,0,0,0,5,2,0
BIHAR,LAKHISARAI,2004,0,0,0,0,0,0,0,0,0,0
BIHAR,MADHEPURA,2004,0,0,0,0,0,0,0,0,0,0
BIHAR,MADHUBANI,2004,0,0,0,0,0,0,0,0,0,0
BIHAR,MOTIHARI,2004,0,0,0,0,0,0,0,0,0,0
BIHAR,MUNGER,2004,0,0,0,0,0,0,0,0,0,0
BIHAR,MUZAFFARPUR,2004,0,0,0,0,0,0,0,0,0,0
BIHAR,MUZAFFARPUR RLY.,2004,0,0,0,0,0,0,0,0,0,0
BIHAR,NALANDA,2004,0,0,0,0,0,0,0,0,0,0
BIHAR,NAUGACHIA,2004,0,0,0,0,0,0,0,0,0,0
BIHAR,NAWADAH,2004,0,0,0,0,0,0,0,0,0,0
BIHAR,PATNA,2004,0,0,0,0,0,0,0,0,0,0
BIHAR,PATNA RLY.,2004,0,0,0,0,0,0,0,0,0,0
BIHAR,PURNEA,2004,0,1,0,0,0,0,0,0,3,0
BIHAR,ROHTAS,2004,0,0,0,0,0,0,0,0,0,0
BIHAR,SAHARSA,2004,0,0,0,0,0,0,0,0,0,0
BIHAR,SAMASTIPUR,2004,0,0,0,0,0,0,0,0,0,0
BIHAR,SARAN,2004,0,0,0,0,0,0,0,0,4,0
BIHAR,SHEIKHPURA,2004,0,0,0,0,0,0,0,0,0,0
BIHAR,SHEOHAR,2004,0,0,0,0,0,0,0,0,0,0
BIHAR,SITAMARHI,2004,0,0,0,0,0,0,0,0,0,0
BIHAR,SIWAN,2004,0,0,0,0,0,0,0,0,0,0
BIHAR,SUPAUL,2004,0,0,0,0,0,0,0,0,0,0
BIHAR,VAISHALI,2004,0,0,0,0,0,0,0,0,0,0
BIHAR,TOTAL,2004,0,1,0,0,0,0,10,5,25,4
CHHATTISGARH,BALRAMPUR,2004,0,3,0,0,0,0,0,0,0,10
CHHATTISGARH,BILASPUR,2004,0,5,9,0,1,0,0,0,7,29
CHHATTISGARH,BIZAPUR,2004,0,0,0,0,0,0,0,0,8,6
CHHATTISGARH,DANTEWARA,2004,0,3,0,0,0,0,0,0,4,7
CHHATTISGARH,DHAMTARI,2004,0,3,0,0,0,0,0,0,0,15
CHHATTISGARH,DURG,2004,1,9,2,0,0,0,0,0,0,32
CHHATTISGARH,GRP RAIPUR,2004,0,2,0,0,0,0,0,0,7,3
CHHATTISGARH,JAGDALPUR,2004,17,22,0,0,0,0,3,0,74,49
CHHATTISGARH,JANJGIR,2004,1,3,0,0,0,0,1,0,0,10
CHHATTISGARH,JASHPUR,2004,0,8,0,0,0,0,0,0,12,12
CHHATTISGARH,KABIRDHAM,2004,1,2,0,0,0,0,7,0,15,7
CHHATTISGARH,KANKER,2004,6,7,0,5,0,0,12,0,0,0
CHHATTISGARH,KORBA,2004,1,4,1,0,0,0,3,0,0,3
CHHATTISGARH,KORIYA,2004,1,4,0,0,0,0,0,0,14,10
CHHATTISGARH,MAHASAMUND,2004,1,5,1,0,0,0,0,0,0,14
CHHATTISGARH,NARAYANPUR,2004,0,0,0,0,0,0,0,0,1,0
CHHATTISGARH,RAIGARH,2004,0,4,0,0,0,0,1,0,0,11
CHHATTISGARH,RAIPUR,2004,2,11,1,1,0,0,16,0,34,34
CHHATTISGARH,RAJNANDGAON,2004,1,5,0,0,0,0,4,0,0,23
CHHATTISGARH,SARGUJA,2004,0,0,0,0,0,0,0,0,25,0
CHHATTISGARH,TOTAL,2004,32,100,14,6,1,0,47,0,201,275
GOA,NORTH GOA,2004,0,0,0,0,0,0,0,0,0,0
GOA,SOUTH GOA,2004,0,0,0,0,0,0,0,0,0,0
GOA,TOTAL,2004,0,0,0,0,0,0,0,0,0,0
GUJARAT,AHMEDABAD COMMR.,2004,0,0,0,0,0,0,0,0,0,0
GUJARAT,AHMEDABAD RURAL,2004,0,0,0,0,0,0,0,0,0,0
GUJARAT,AHWA-DANG,2004,0,0,0,0,0,0,0,0,0,0
GUJARAT,AMRELI,2004,0,0,0,0,0,0,0,0,0,0
GUJARAT,ANAND,2004,0,0,2,0,0,0,1,0,0,1
GUJARAT,BHARUCH,2004,1,4,0,0,0,0,3,0,14,4
GUJARAT,BHAVNAGAR,2004,0,0,0,0,0,0,0,0,0,1
GUJARAT,DAHOD,2004,0,3,0,29,31,0,0,0,2,3
GUJARAT,GANDHINAGAR,2004,0,0,1,0,0,0,1,0,0,1
GUJARAT,HIMATNAGAR,2004,1,0,0,0,0,0,2,0,2,2
GUJARAT,JAMNAGAR,2004,0,0,0,0,0,0,0,0,0,0
GUJARAT,JUNAGADH,2004,1,0,1,0,1,0,1,0,0,1
GUJARAT,KHEDA NORTH,2004,0,0,0,0,0,0,0,0,0,0
GUJARAT,KUTCH,2004,0,1,0,0,0,0,0,0,0,1
GUJARAT,MEHSANA,2004,0,0,0,0,0,0,0,0,1,1
GUJARAT,NARMADA,2004,0,0,0,0,1,1,2,0,1,3
GUJARAT,NAVSARI,2004,1,1,0,0,0,0,0,0,1,2
GUJARAT,PALANPUR,2004,0,3,0,0,0,0,0,0,5,9
GUJARAT,PANCHMAHAL,2004,0,1,0,0,0,0,3,0,5,2
GUJARAT,PATAN,2004,0,0,1,0,0,0,2,0,0,0
GUJARAT,PORBANDAR,2004,0,0,0,0,0,0,0,0,0,0
GUJARAT,RAJKOT COMMR.,2004,0,0,0,0,0,0,0,0,0,0
GUJARAT,RAJKOT RURAL,2004,0,1,0,0,0,0,0,0,0,0
GUJARAT,SURAT COMMR.,2004,0,1,0,0,0,0,0,0,0,0
GUJARAT,SURAT RURAL,2004,0,3,1,0,1,0,15,0,13,2
GUJARAT,SURENDRANAGAR,2004,0,0,0,0,0,0,0,0,0,0
GUJARAT,VADODARA COMMR.,2004,0,1,0,0,0,0,1,0,2,3
GUJARAT,VADODARA RURAL,2004,1,2,0,0,0,0,4,0,3,5
GUJARAT,VALSAD,2004,1,0,0,0,0,0,0,0,10,9
GUJARAT,W.RLY,2004,0,0,0,0,0,0,0,0,0,0
GUJARAT,TOTAL,2004,6,21,6,29,34,1,35,0,59,50
HARYANA,AMBALA,2004,0,0,0,0,0,0,0,0,0,0
HARYANA,BHIWANI,2004,0,0,0,0,0,0,0,0,0,0
HARYANA,FARIDABAD,2004,0,0,0,0,0,0,0,0,0,0
HARYANA,FATEHABAD,2004,0,0,0,0,0,0,0,0,0,0
HARYANA,GRP,2004,0,0,0,0,0,0,0,0,0,0
HARYANA,GURGAON,2004,0,0,0,0,0,0,0,0,0,0
HARYANA,HISSAR,2004,0,0,0,0,0,0,0,0,0,0
HARYANA,JHAJJAR,2004,0,0,0,0,0,0,0,0,0,0
HARYANA,JIND,2004,0,0,0,0,0,0,0,0,0,0
HARYANA,KAITHAL,2004,0,0,0,0,0,0,0,0,0,0
HARYANA,KARNAL,2004,0,0,0,0,0,0,0,0,0,0
HARYANA,KURUKSHETRA,2004,0,0,0,0,0,0,0,0,0,0
HARYANA,MAHENDRAGARH,2004,0,0,0,0,0,0,0,0,0,0
HARYANA,PANCHKULA,2004,0,0,0,0,0,0,0,0,0,0
HARYANA,PANIPAT,2004,0,0,0,0,0,0,0,0,0,0
HARYANA,REWARI,2004,0,0,0,0,0,0,0,0,0,0
HARYANA,ROHTAK,2004,0,0,0,0,0,0,0,0,0,0
HARYANA,SIRSA,2004,0,0,0,0,0,0,0,0,0,0
HARYANA,SONIPAT,2004,0,0,0,0,0,0,0,0,0,0
HARYANA,YAMUNANAGAR,2004,0,0,0,0,0,0,0,0,0,0
HARYANA,TOTAL,2004,0,0,0,0,0,0,0,0,0,0
HIMACHAL PRADESH,BILASPUR,2004,0,0,0,0,0,0,0,0,0,0
HIMACHAL PRADESH,CHAMBA,2004,0,0,0,0,0,0,0,0,0,0
HIMACHAL PRADESH,G.R.P.,2004,0,0,0,0,0,0,0,0,0,0
HIMACHAL PRADESH,HAMIRPUR,2004,0,0,0,0,0,0,0,0,0,5
HIMACHAL PRADESH,KANGRA,2004,0,1,0,0,0,0,0,0,1,0
HIMACHAL PRADESH,KINNAUR,2004,0,0,0,0,0,0,0,0,0,0
HIMACHAL PRADESH,KULLU,2004,0,0,0,0,0,0,0,0,0,0
HIMACHAL PRADESH,LAHAUL-SPITI,2004,0,0,0,0,0,0,0,0,0,0
HIMACHAL PRADESH,MANDI,2004,0,0,0,0,0,0,0,0,0,0
HIMACHAL PRADESH,SHIMLA,2004,0,0,0,0,0,0,0,0,1,0
HIMACHAL PRADESH,SIRMAUR,2004,0,0,0,0,0,0,0,0,0,3
HIMACHAL PRADESH,SOLAN,2004,0,0,0,0,0,0,0,0,0,0
HIMACHAL PRADESH,UNA,2004,0,0,0,0,0,0,0,0,0,0
HIMACHAL PRADESH,TOTAL,2004,0,1,0,0,0,0,0,0,2,8
JAMMU & KASHMIR,ANANTNAG,2004,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,AWANTIPORA,2004,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,BARAMULLA,2004,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,BORDER,2004,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,BUDGAM,2004,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,CRIME JAMMU,2004,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,CRIME SRINAGAR,2004,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,DODA,2004,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,GANDERBAL,2004,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,HANDWARA,2004,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,JAMMU,2004,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,KARGIL,2004,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,KATHUA,2004,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,KULGAM,2004,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,KUPWARA,2004,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,LEH,2004,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,POONCH,2004,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,PULWAMA,2004,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,RAILWAYS,2004,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,RAJOURI,2004,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,RAMBAN,2004,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,REASI,2004,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,SRINAGAR,2004,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,UDHAMPUR,2004,0,0,0,0,0,0,0,0,0,1
JAMMU & KASHMIR,TOTAL,2004,0,0,0,0,0,0,0,0,0,1
JHARKHAND,BOKARO,2004,0,0,0,0,0,0,0,0,7,0
JHARKHAND,CHAIBASA,2004,0,0,0,0,0,0,0,0,3,0
JHARKHAND,CHATRA,2004,1,0,0,0,0,0,1,0,1,0
JHARKHAND,DEOGHAR,2004,0,0,0,0,0,0,0,0,0,0
JHARKHAND,DHANBAD,2004,1,1,0,0,0,0,0,0,1,4
JHARKHAND,DHANBAD RLY.,2004,0,1,1,0,0,0,0,0,0,0
JHARKHAND,DUMKA,2004,1,2,0,0,0,0,0,0,5,1
JHARKHAND,GARHWA,2004,1,1,2,0,1,0,1,0,7,5
JHARKHAND,GIRIDIH,2004,1,1,0,0,0,0,1,0,1,0
JHARKHAND,GODDA,2004,0,0,0,0,0,0,0,0,0,0
JHARKHAND,GUMLA,2004,1,0,0,0,0,0,0,0,0,2
JHARKHAND,HAZARIBAGH,2004,0,0,0,0,0,0,0,0,0,1
JHARKHAND,JAMSHEDPUR,2004,0,1,0,0,0,0,2,0,2,3
JHARKHAND,JAMSHEDPUR RLY.,2004,0,0,0,0,0,0,0,0,0,0
JHARKHAND,JAMTARA,2004,1,0,0,0,0,0,1,0,0,1
JHARKHAND,KODERMA,2004,0,1,0,0,0,0,0,0,0,0
JHARKHAND,LATEHAR,2004,0,0,0,0,0,0,0,0,0,1
